,log10(ObjectID),period(days),lower error (days),upper error(days),significance,band pair1,band pair2,iou
3815,6.159910823589551,,,,,14.0,12.0,
3816,6.15997603155007,,,,,14.0,12.0,
3817,6.1599847452363665,,,,,14.0,12.0,
3818,6.159985947110412,,,,,14.0,12.0,
3819,6.1600000688813,,,,,14.0,12.0,
3820,6.160015992880607,,,,,14.0,12.0,
3821,6.160035521516614,,,,,14.0,12.0,
3822,6.1600568517925325,,,,,14.0,12.0,
3823,6.160095604120189,,,,,14.0,12.0,
3824,6.160109121560552,,,,,14.0,12.0,
3825,6.160135854814856,269.1790040376848,13.437136339150696,5.048863058842301,0.88,14.0,12.0,0.06524734852404579
3826,6.16013795736056,260.5863192182408,13.101292736771144,0.8852319591960054,1.0,14.0,12.0,0.9717520079306285
3827,6.160154777359765,278.35768963117584,26.04672300534304,3.624419567820041,1.0,14.0,12.0,0.9931467478519621
3828,6.160199527399692,133.11148086522445,3.554590788671049,1.4357356458965285,0.96,14.0,12.0,0.11706854101376066
3829,6.160230759594654,,,,,14.0,12.0,
3830,6.1602436722497504,,,,,14.0,12.0,
3831,6.160255683677261,,,,,14.0,12.0,
3832,6.1602688958638385,,,,,14.0,12.0,
3833,6.160285710792725,252.5252525252523,10.516676903550945,1.6370682700502923,1.0,14.0,12.0,0.9589369707097737
3834,6.160316336311876,,,,,14.0,12.0,
3835,6.1603466594529985,,,,,14.0,12.0,
3836,6.160373978489888,288.1844380403456,19.32099157071849,9.985603052458488,1.0,14.0,12.0,0.9443042312811429
3837,6.160392290288856,288.1844380403456,14.919981318148416,6.044968265889622,1.0,14.0,12.0,0.949290324066736
3838,6.160398594172143,,,,,14.0,12.0,
3839,6.160455925291143,,,,,14.0,12.0,
3840,6.160473333242945,,,,,14.0,12.0,
3841,6.16054025731816,,,,,14.0,12.0,
3842,6.160551960469183,,,,,14.0,12.0,
3843,6.160572365208987,,,,,14.0,12.0,
3844,6.160581667051643,,,,,14.0,12.0,
3845,6.160590368595058,,,,,14.0,12.0,
3846,6.160599670052124,,,,,14.0,12.0,
3847,6.160693873584228,278.35768963117584,14.216051791183476,4.678070601220952,1.0,14.0,12.0,0.9544479482495773
3848,6.160717871218252,,,,,14.0,12.0,
3849,6.160721470748989,,,,,14.0,12.0,
3850,6.160734368822478,,,,,14.0,12.0,
3851,6.160745166914996,,,,,14.0,12.0,
3852,6.160751465678315,,,,,14.0,12.0,
3853,6.160758664153106,,,,,14.0,12.0,
3854,6.160782058372189,202.42914979757063,10.578255671275713,0.909747026979943,1.0,14.0,12.0,0.9834659545175465
3855,6.160789256339925,,,,,14.0,12.0,
3856,6.160800053067849,288.1844380403456,19.742661449055447,4.285970152458901,1.0,14.0,12.0,0.9931368284410291
3857,6.16082734360006,,,,,14.0,12.0,
3858,6.160840538407198,,,,,14.0,12.0,
3859,6.16086092959338,,,,,14.0,12.0,
3860,6.16087082497104,192.86403085824472,9.496495845538703,6.674725213430321,1.0,14.0,12.0,0.8068835210148066
3861,6.160916400769523,,,,,14.0,12.0,
3862,6.160939486684543,,,,,14.0,12.0,
3863,6.160940985727504,260.5863192182408,22.8815258060107,4.240058620805371,0.98,14.0,12.0,0.9919730410962024
3864,6.160970965500191,,,,,14.0,12.0,
3865,6.160986554164147,,,,,14.0,12.0,
3866,6.160994048514958,,,,,14.0,12.0,
3867,6.161026722373441,,,,,14.0,12.0,
3868,6.16105729568443,,,,,14.0,12.0,
3869,6.161059393773912,,,,,14.0,12.0,
3870,6.161125028883455,,,,,14.0,12.0,
3871,6.161151100352274,,,,,14.0,12.0,
3872,6.161197845273972,,,,,14.0,12.0,
3873,6.161220616618417,,,,,14.0,12.0,
3874,6.161220916233412,,,,,14.0,12.0,
3875,6.161253573028751,260.5863192182408,8.489344441422418,4.957539222048155,1.0,14.0,12.0,0.7653620193139052
3876,6.161258666069056,172.4881414402758,6.257308209991663,3.630105984595304,1.0,14.0,12.0,0.5781503626861334
3877,6.161281134651547,288.1844380403456,14.229133181746532,5.300022391234052,1.0,14.0,12.0,0.9908408583451044
3878,6.1612844299458995,,,,,14.0,12.0,
3879,6.161285927798703,,,,,14.0,12.0,
3880,6.16131977789448,,,,,14.0,12.0,
3881,6.161344639558601,,,,,14.0,12.0,
3882,6.161348832952035,,,,,14.0,12.0,
3883,6.161366804179579,,,,,14.0,12.0,
3884,6.161372494913274,,,,,14.0,12.0,
3885,6.161405140313063,,,,,14.0,12.0,
3886,6.161426103954801,180.09905447996377,10.369567332409588,7.12429208355934,0.98,14.0,12.0,0.9635054843643517
3887,6.161463237064948,,,,,14.0,12.0,
3888,6.161485695066555,,,,,14.0,12.0,
3889,6.1615051577286,,,,,14.0,12.0,
3890,6.16150755307288,,,,,14.0,12.0,
3891,6.161521924861127,,,,,14.0,12.0,
3892,6.161522823082101,,,,,14.0,12.0,
3893,6.161544679219904,,,,,14.0,12.0,
3894,6.161569228638415,,,,,14.0,12.0,
3895,6.161583299020967,,,,,14.0,12.0,
3896,6.161600063136964,,,,,14.0,12.0,
3897,6.161602158605964,,,,,14.0,12.0,
3898,6.161661426256137,,,,,14.0,12.0,
3899,6.161670704802445,310.0775193798448,19.07322485959133,11.106410979508668,0.96,14.0,12.0,0.9323841745919598
3900,6.16169285278905,,,,,14.0,12.0,
3901,6.161707218446718,,,,,14.0,12.0,
3902,6.16173235720427,,,,,14.0,12.0,
3903,6.16177425190016,,,,,14.0,12.0,
3904,6.1617934024151815,202.42914979757063,10.685004517209537,3.04574730817842,0.98,14.0,12.0,0.9692968795752125
3905,6.16179549695153,,,,,14.0,12.0,
3906,6.1617966938249085,180.09905447996377,12.09261658618192,1.2796451184615023,1.0,14.0,12.0,0.9979009231427107
3907,6.161850250532377,,,,,14.0,12.0,
3908,6.161882560882263,,,,,14.0,12.0,
3909,6.161899014303372,,,,,14.0,12.0,
3910,6.161918757585923,,,,,14.0,12.0,
3911,6.161948370826962,218.6987424822305,8.016097811701115,1.644079953894931,1.0,14.0,12.0,0.952736477378973
3912,6.161983066601076,,,,,14.0,12.0,
3913,6.16200160975753,,,,,14.0,12.0,
3914,6.162019853058159,,,,,14.0,12.0,
3915,6.1620398898987245,,,,,14.0,12.0,
3916,6.162046169912207,,,,,14.0,12.0,
3917,6.1620491603629,,,,,14.0,12.0,
3918,6.16205394504118,298.73039581777425,30.07634955964204,18.94806410792364,0.98,14.0,12.0,0.8679066903974098
3919,6.162078166666078,,,,,14.0,12.0,
3920,6.1620907254953226,188.41262364578407,11.308464544103032,3.0188211506116147,1.0,14.0,12.0,0.9756345587824844
3921,6.162093715639234,,,,,14.0,12.0,
3922,6.162099097846394,,,,,14.0,12.0,
3923,6.1622130055860636,,,,,14.0,12.0,
3924,6.162213304517202,278.35768963117584,20.62096733722416,4.224415503580076,0.98,14.0,12.0,0.9831187823713521
3925,6.162298491507096,,,,,14.0,12.0,
3926,6.162308951915331,,,,,14.0,12.0,
3927,6.162316423481247,,,,,14.0,12.0,
3928,6.1623265846046165,,,,,14.0,12.0,
3929,6.162362146664337,,,,,14.0,12.0,
3930,6.1623717090743595,278.35768963117584,26.246213375404068,2.4127870959003417,0.98,14.0,12.0,0.9987275762256873
3931,6.162372605539505,,,,,14.0,12.0,
3932,6.162464334023552,207.57654385054468,13.533469749157888,6.164105148845948,1.0,14.0,12.0,0.5249041441843335
3933,6.162466425326606,,,,,14.0,12.0,
3934,6.162469412884928,197.53086419753063,9.097419594293456,7.259097965304591,1.0,14.0,12.0,0.5820003547370729
3935,6.162502872134117,,,,,14.0,12.0,
3936,6.162518405909317,,,,,14.0,12.0,
3937,6.162593677104163,124.9609497032176,2.919729838011776,2.718370753242283,1.0,14.0,12.0,0.0
3938,6.1626420588413096,,,,,14.0,12.0,
3939,6.162740896130762,184.1620626151011,5.719298519422779,2.3344406811336285,0.98,14.0,12.0,0.8926508611695645
3940,6.1627722446506015,,,,,14.0,12.0,
3941,6.1627859775750835,,,,,14.0,12.0,
3942,6.162870156883165,260.5863192182408,12.21518135869809,10.68442694650352,0.98,14.0,12.0,0.022213573306456312
3943,6.162901794531964,197.53086419753063,9.14349422439173,2.6370561026162136,1.0,14.0,12.0,0.28684563128477136
3944,6.162940592275693,,,,,14.0,12.0,
3945,6.163022056257438,162.20600162205983,5.662387672750612,3.4810961128382587,1.0,14.0,12.0,0.19939040299611765
3946,6.1630277253431265,162.20600162205983,6.501517261409049,2.585500942363097,1.0,14.0,12.0,0.9689769278322146
3947,6.163042345275239,176.21145374449318,10.34334279623397,2.9483937681221164,1.0,14.0,12.0,0.990414686247967
3948,6.163046820666273,260.5863192182408,13.065906036133129,0.2326602403788911,0.96,14.0,12.0,0.9964504842330217
3949,6.163085903787937,,,,,14.0,12.0,
3950,6.16310320664219,288.1844380403456,23.617140642482923,5.458285786301701,1.0,14.0,12.0,0.9896606906139127
3951,6.1631393017569795,,,,,14.0,12.0,
3952,6.163181359222087,278.35768963117584,15.066278376558785,4.915595877209569,1.0,14.0,12.0,0.9648566862727688
3953,6.163205219802774,,,,,14.0,12.0,
3954,6.163252340598727,,,,,14.0,12.0,
3955,6.163290510659831,207.57654385054468,14.41327186831407,2.5253725878758644,1.0,14.0,12.0,0.9818975022049646
3956,6.1632940889310674,,,,,14.0,12.0,
3957,6.163295281681595,288.1844380403456,10.52928084567668,4.731747600938604,1.0,14.0,12.0,0.6254653429666601
3958,6.163372803440178,,,,,14.0,12.0,
3959,6.163393076079054,218.6987424822305,9.17371525149136,0.9976982379504592,1.0,14.0,12.0,0.9612120664164259
3960,6.1634050007187104,,,,,14.0,12.0,
3961,6.163406491275646,,,,,14.0,12.0,
3962,6.163425569952608,,,,,14.0,12.0,
3963,6.163464619006175,,,,,14.0,12.0,
3964,6.163492934825959,,,,,14.0,12.0,
3965,6.16350247237065,,,,,14.0,12.0,
3966,6.163505154767357,,,,,14.0,12.0,
3967,6.163558203209465,269.1790040376848,6.293016605112655,5.292266536682575,0.98,14.0,12.0,0.0
3968,6.1635677393209205,,,,,14.0,12.0,
3969,6.1635760832466815,,,,,14.0,12.0,
3970,6.163605583698827,,,,,14.0,12.0,
3971,6.163615118769983,,,,,14.0,12.0,
3972,6.163624951592858,,,,,14.0,12.0,
3973,6.16364461657076,,,,,14.0,12.0,
3974,6.163705989411861,,,,,14.0,12.0,
3975,6.163746502651554,,,,,14.0,12.0,
3976,6.163747098406294,,,,,14.0,12.0,
3977,6.1637908841423314,,,,,14.0,12.0,
3978,6.163796543201029,252.5252525252523,11.65823092645246,4.629521598274664,0.98,14.0,12.0,0.2810822210270893
3979,6.163823348266662,,,,,14.0,12.0,
3980,6.163837941440181,,,,,14.0,12.0,
3981,6.163869806461614,,,,,14.0,12.0,
3982,6.163884100291043,162.20600162205983,4.958067488352924,0.2481509439231501,1.0,14.0,12.0,0.5873439227570374
3983,6.16388469585706,,,,,14.0,12.0,
3984,6.163893927025885,,,,,14.0,12.0,
3985,6.163908815594417,,,,,14.0,12.0,
3986,6.163922512626684,,,,,14.0,12.0,
3987,6.16401004432654,,,,,14.0,12.0,
3988,6.164015998223107,,,,,14.0,12.0,
3989,6.164061245169741,,,,,14.0,12.0,
3990,6.164102618185605,,,,,14.0,12.0,
3991,6.164121666306684,,,,,14.0,12.0,
3992,6.164135059016607,,,,,14.0,12.0,
3993,6.164160950418091,,,,,14.0,12.0,
3994,6.164168687778735,192.86403085824472,11.91798652611638,7.617034647257668,1.0,14.0,12.0,0.31530087857438915
3995,6.164188923301033,,,,,14.0,12.0,
3996,6.164202313937087,,,,,14.0,12.0,
3997,6.1642525995281146,,,,,14.0,12.0,
3998,6.164254087178819,,,,,14.0,12.0,
3999,6.164269855963002,,,,,14.0,12.0,
4000,6.164281161531331,298.73039581777425,25.30840596890596,6.043972671294739,0.98,14.0,12.0,0.9914460816299082
4001,6.164293656817088,,,,,14.0,12.0,
4002,6.164327570780612,252.5252525252523,10.771841533166992,1.3064568252155482,1.0,14.0,12.0,0.995318236150784
4003,6.1643962830613,184.1620626151011,9.108345321333816,3.007899414911577,1.0,14.0,12.0,0.9750453540035009
4004,6.164418292488658,,,,,14.0,12.0,
4005,6.164431676054529,188.41262364578407,11.548927123555616,4.4130246322365,1.0,14.0,12.0,0.9992898133228986
4006,6.164435542341219,,,,,14.0,12.0,
4007,6.164448330582757,,,,,14.0,12.0,
4008,6.164466471395706,,,,,14.0,12.0,
4009,6.164468553079873,269.1790040376848,25.30353126259314,2.308683446470411,1.0,14.0,12.0,0.9992153494263951
4010,6.1645256468128755,212.99254526091565,8.68905450289867,4.104645070115112,1.0,14.0,12.0,0.20574101265777897
4011,6.164585408773988,,,,,14.0,12.0,
4012,6.16460443573214,,,,,14.0,12.0,
4013,6.164610084199874,,,,,14.0,12.0,
4014,6.164658539088965,,,,,14.0,12.0,
4015,6.164690343960619,184.1620626151011,10.833596018301336,1.7027768817484343,1.0,14.0,12.0,0.9962950044747149
4016,6.164700746917783,278.35768963117584,20.743158636428063,5.663700518882251,0.96,14.0,12.0,0.9971734334065788
4017,6.1647031247015756,,,,,14.0,12.0,
4018,6.1647173911309485,,,,,14.0,12.0,
4019,6.164750083264106,,,,,14.0,12.0,
4020,6.164755432651605,,,,,14.0,12.0,
4021,6.1648121915380125,180.09905447996377,10.512393589011054,4.411968839705537,1.0,14.0,12.0,0.9997122166398797
4022,6.164854978674072,,,,,14.0,12.0,
4023,6.164883798188355,,,,,14.0,12.0,
4024,6.1648885517389305,,,,,14.0,12.0,
4025,6.164893899421138,,,,,14.0,12.0,
4026,6.164904297503597,197.53086419753063,12.81403742989309,2.227206551863219,1.0,14.0,12.0,0.9966477142440592
4027,6.164927469477486,,,,,14.0,12.0,
4028,6.1649761860057755,,,,,14.0,12.0,
4029,6.165010937750313,,,,,14.0,12.0,
4030,6.165012422805645,,,,,14.0,12.0,
4031,6.16504182585558,,,,,14.0,12.0,
4032,6.165061129805849,,,,,14.0,12.0,
4033,6.165062020736686,,,,,14.0,12.0,
4034,6.165132695426291,188.41262364578407,10.638465764357475,3.151538313128043,1.0,14.0,12.0,0.9778987619262512
4035,6.165199796041853,207.57654385054468,7.2117257049822,3.093229580460047,1.0,14.0,12.0,0.9440981080858586
4036,6.1652253271814885,202.42914979757063,12.561263656330397,1.8195072065534816,1.0,14.0,12.0,0.9915676233240713
4037,6.165233936180887,,,,,14.0,12.0,
4038,6.165328920706997,212.99254526091565,8.279419270852117,6.715528876111534,1.0,14.0,12.0,0.41942795773122027
4039,6.165340792312217,,,,,14.0,12.0,
4040,6.165387385226423,,,,,14.0,12.0,
4041,6.1654250713791505,,,,,14.0,12.0,
4042,6.165433676419979,212.99254526091565,9.766949139515845,1.34841717908796,1.0,14.0,12.0,0.9986657953581165
4043,6.165439610831558,,,,,14.0,12.0,
4044,6.165453853088505,,,,,14.0,12.0,
4045,6.165463050964562,,,,,14.0,12.0,
4046,6.165483226268469,202.42914979757063,11.752770826370297,1.5152477671695124,0.98,14.0,12.0,0.9932436674203786
4047,6.165518530795203,269.1790040376848,18.56150180510417,4.828095921749934,1.0,14.0,12.0,0.9826536781006499
4048,6.1655458230842175,,,,,14.0,12.0,
4049,6.165560951766416,,,,,14.0,12.0,
4050,6.165595063527707,,,,,14.0,12.0,
4051,6.165614639502417,,,,,14.0,12.0,
4052,6.165687003627488,,,,,14.0,12.0,
4053,6.165690265660575,,,,,14.0,12.0,
4054,6.165706871994609,,,,,14.0,12.0,
4055,6.165731187266714,288.1844380403456,24.618268342177032,6.205973153187244,0.98,14.0,12.0,0.3273414560173168
4056,6.165743344392275,,,,,14.0,12.0,
4057,6.165760541696012,288.1844380403456,13.903955287940336,17.82777484702359,1.0,14.0,12.0,0.7530043130036134
4058,6.165765878651814,,,,,14.0,12.0,
4059,6.16577358747219,,,,,14.0,12.0,
4060,6.165784853963529,,,,,14.0,12.0,
4061,6.1657869293379495,168.9189189189187,9.217907682983764,1.6866477202426609,0.98,14.0,12.0,0.0
4062,6.165792562447098,,,,,14.0,12.0,
4063,6.1658245808374526,,,,,14.0,12.0,
4064,6.165824877293001,202.42914979757063,10.390894762130188,9.971584943393225,1.0,14.0,12.0,0.0
4065,6.165938997644879,310.0775193798448,20.37655727188252,5.3241942004119664,1.0,14.0,12.0,0.9737452671704172
4066,6.165939294022335,,,,,14.0,12.0,
4067,6.165967152600128,,,,,14.0,12.0,
4068,6.165974857848707,188.41262364578407,11.977142322379391,3.678682850209072,1.0,14.0,12.0,0.3727304229313193
4069,6.165982266612653,,,,,14.0,12.0,
4070,6.165997972774239,184.1620626151011,8.817617013100147,8.067532714676162,0.98,14.0,12.0,0.0
4071,6.165998861785267,278.35768963117584,20.59990669549745,9.088369191333925,1.0,14.0,12.0,0.9746021815274055
4072,6.1660024178111845,,,,,14.0,12.0,
4073,6.166003306813114,,,,,14.0,12.0,
4074,6.166019308536675,,,,,14.0,12.0,
4075,6.166019604859328,,,,,14.0,12.0,
4076,6.166035605982404,,,,,14.0,12.0,
4077,6.16603945801658,,,,,14.0,12.0,
4078,6.166120046588971,,,,,14.0,12.0,
4079,6.166247120974446,,,,,14.0,12.0,
4080,6.166322340968786,,,,,14.0,12.0,
4081,6.166328855473368,288.1844380403456,27.853188572715965,4.6667840608960205,0.94,14.0,12.0,0.9978011961163689
4082,6.166369124787187,,,,,14.0,12.0,
4083,6.166389554114308,,,,,14.0,12.0,
4084,6.166416495670558,,,,,14.0,12.0,
4085,6.166436626731463,,,,,14.0,12.0,
4086,6.1664372188073635,,,,,14.0,12.0,
4087,6.166437514845011,,,,,14.0,12.0,
4088,6.166443139521974,,,,,14.0,12.0,
4089,6.1664606051598145,,,,,14.0,12.0,
4090,6.166466821573282,288.1844380403456,18.72216552711029,8.468843403934557,1.0,14.0,12.0,0.9634003426926864
4091,6.166478366105085,,,,,14.0,12.0,
4092,6.166496718318822,,,,,14.0,12.0,
4093,6.166518325576414,202.42914979757063,6.617306404505115,4.196687267761945,1.0,14.0,12.0,0.8039424325378993
4094,6.166559169236212,202.42914979757063,1.3188351055139265,2.2571413836149645,1.0,14.0,12.0,0.0
4095,6.1665650882885235,,,,,14.0,12.0,
4096,6.166580181506789,123.07692307692292,0.6862263014212857,1.400099511044715,1.0,14.0,12.0,0.9005820621904466
4097,6.166587875886783,,,,,14.0,12.0,
4098,6.166620131611603,,,,,14.0,12.0,
4099,6.166621611174542,,,,,14.0,12.0,
4100,6.166652680831934,197.53086419753063,15.624507571083257,0.488097790199447,1.0,14.0,12.0,0.996929619893883
4101,6.1666559356198,165.4944145635083,10.783633294106068,4.834505200951099,1.0,14.0,12.0,0.0
4102,6.166662741006515,,,,,14.0,12.0,
4103,6.1666893697555905,,,,,14.0,12.0,
4104,6.166702683517875,,,,,14.0,12.0,
4105,6.141478620884485,,,,,14.0,13.0,
4106,6.141480188627632,,,,,14.0,13.0,
4107,6.1414833240969475,,,,,14.0,13.0,
4108,6.141491476211226,278.35768963117584,33.30401497409298,8.76560526315427,1.0,14.0,13.0,0.9921350191507947
4109,6.1414952386738975,,,,,14.0,13.0,
4110,6.141496179284473,269.1790040376848,23.20477560158622,6.391846323631739,0.98,14.0,13.0,0.9923451507308995
4111,6.141500882306789,288.1844380403456,16.657792302174414,10.926205167418344,1.0,14.0,13.0,0.9348472814843651
4112,6.141519693886777,252.5252525252523,7.993948568539508,2.603870541312631,0.98,14.0,13.0,0.958686078931562
4113,6.141523142588057,278.35768963117584,16.697012061247904,4.830453108053803,1.0,14.0,13.0,0.46320738708331854
4114,6.14153599659702,,,,,14.0,13.0,
4115,6.141565151841368,,,,,14.0,13.0,
4116,6.141565465327983,,,,,14.0,13.0,
4117,6.141570167600058,252.5252525252523,8.159090228354728,0.8797514250501877,1.0,14.0,13.0,0.9935524595063203
4118,6.141575810259343,,,,,14.0,13.0,
4119,6.141588976179239,252.5252525252523,10.017668082660634,1.6889055756666664,1.0,14.0,13.0,0.991405461136113
4120,6.141599634012542,278.35768963117584,21.92168603485544,19.51466516614431,1.0,14.0,13.0,0.74215803977373
4121,6.141599947474268,,,,,14.0,13.0,
4122,6.141605903204074,212.99254526091565,15.740152927264774,8.026300279422799,1.0,14.0,13.0,0.048495403469247904
4123,6.141617187520784,288.1844380403456,5.713603974772241,4.743351272064274,0.98,14.0,13.0,0.0
4124,6.141618441315653,260.5863192182408,6.2780837229752535,1.8638285047231309,0.98,14.0,13.0,0.9982258674138701
4125,6.141652605832674,252.5252525252523,8.175889085792562,1.6025913735477388,1.0,14.0,13.0,0.9749504621113566
4126,6.141667023079328,,,,,14.0,13.0,
4127,6.14169961682936,,,,,14.0,13.0,
4128,6.141716226164924,252.5252525252523,0.9612361245658576,2.6166431540212898,0.96,14.0,13.0,0.06969785118892548
4129,6.141730641299766,260.5863192182408,13.130277585446096,0.5220685291959057,1.0,14.0,13.0,0.9867895263422097
4130,6.141762916931893,252.5252525252523,11.097528947229932,2.119171051335087,1.0,14.0,13.0,0.966222274431875
4131,6.141829967373426,260.5863192182408,12.553875733128734,3.876313857310208,1.0,14.0,13.0,0.28408073262825756
4132,6.141865055067084,269.1790040376848,15.19537719394208,1.4056204084925523,0.98,14.0,13.0,0.9906519079168146
4133,6.141886670181531,,,,,14.0,13.0,
4134,6.141932716186144,,,,,14.0,13.0,
4135,6.1419637240098135,278.35768963117584,12.283371920638842,6.764966469555759,0.94,14.0,13.0,0.9466119458610455
4136,6.141980323248018,278.35768963117584,17.918006929464582,2.9492051776661583,0.98,14.0,13.0,0.9828931631918172
4137,6.141990345122414,,,,,14.0,13.0,
4138,6.1420332486578495,,,,,14.0,13.0,
4139,6.142057673594883,,,,,14.0,13.0,
4140,6.142094621529883,,,,,14.0,13.0,
4141,6.142197307755106,,,,,14.0,13.0,
4142,6.14221389806804,260.5863192182408,18.112148761359208,0.4590909486802843,1.0,14.0,13.0,0.999121969717255
4143,6.142340965107602,,,,,14.0,13.0,
4144,6.142402294512768,,,,,14.0,13.0,
4145,6.1424044846884955,,,,,14.0,13.0,
4146,6.142407300612488,288.1844380403456,17.6394620200507,5.5815604664833245,0.98,14.0,13.0,0.965646802196129
4147,6.14244484452115,,,,,14.0,13.0,
4148,6.142461425380905,,,,,14.0,13.0,
4149,6.1425468224240785,,,,,14.0,13.0,
4150,6.14256996744811,,,,,14.0,13.0,
4151,6.142590922014054,,,,,14.0,13.0,
4152,6.142617504709985,212.99254526091565,14.568953446762094,3.992877321467745,1.0,14.0,13.0,0.44107819733524983
4153,6.142630639088557,,,,,14.0,13.0,
4154,6.142632828113034,188.41262364578407,6.034070805113544,2.544700492559997,1.0,14.0,13.0,0.8674925793885062
4155,6.142709124357441,,,,,14.0,13.0,
4156,6.14275664639067,,,,,14.0,13.0,
4157,6.1428022876585056,,,,,14.0,13.0,
4158,6.1428835547538485,,,,,14.0,13.0,
4159,6.142886367573319,,,,,14.0,13.0,
4160,6.142892618218029,,,,,14.0,13.0,
4161,6.1429457450661085,,,,,14.0,13.0,
4162,6.142948244992971,,,,,14.0,13.0,
4163,6.142960119449056,,,,,14.0,13.0,
4164,6.142985117242771,,,,,14.0,13.0,
4165,6.143005739339449,,,,,14.0,13.0,
4166,6.143058539941678,168.9189189189187,11.355871063004429,5.053368767128006,1.0,14.0,13.0,0.9692422898067392
4167,6.143154439409298,184.1620626151011,7.564912718464569,1.473185948485309,1.0,14.0,13.0,0.9805774587721189
4168,6.143155064092108,,,,,14.0,13.0,
4169,6.143156001114638,,,,,14.0,13.0,
4170,6.143160373859715,,,,,14.0,13.0,
4171,6.143200351201968,207.57654385054468,11.007372548785582,3.858399017547299,1.0,14.0,13.0,0.5262244380435145
4172,6.14320753424064,,,,,14.0,13.0,
4173,6.143263745223148,,,,,14.0,13.0,
4174,6.1432674923633135,269.1790040376848,16.41601770168839,3.2740373281327493,0.98,14.0,13.0,0.9781008533727968
4175,6.143278733589828,,,,,14.0,13.0,
4176,6.143311206609857,,,,,14.0,13.0,
4177,6.143311831067216,,,,,14.0,13.0,
4178,6.1433336865091395,,,,,14.0,13.0,
4179,6.1433742722692495,,,,,14.0,13.0,
4180,6.143439201597378,,,,,14.0,13.0,
4181,6.143478216957047,202.42914979757063,18.123797300436905,7.392778431199588,1.0,14.0,13.0,0.9955294290182036
4182,6.143486643814452,,,,,14.0,13.0,
4183,6.14349382211957,,,,,14.0,13.0,
4184,6.143514420075551,269.1790040376848,12.58841526678657,5.119921199819544,0.94,14.0,13.0,0.9863274582193639
4185,6.143560605880117,269.1790040376848,19.21982656895449,7.859523003761296,1.0,14.0,13.0,0.9678143446014577
4186,6.143592745805196,,,,,14.0,13.0,
4187,6.143643915146763,,,,,14.0,13.0,
4188,6.143647970995229,,,,,14.0,13.0,
4189,6.1437437404092625,184.1620626151011,3.9936165962984944,4.4375184222525945,0.96,14.0,13.0,0.0
4190,6.143752474028128,,,,,14.0,13.0,
4191,6.1437786738309805,,,,,14.0,13.0,
4192,6.143783664090423,,,,,14.0,13.0,
4193,6.1438257671216325,,,,,14.0,13.0,
4194,6.143865683263326,,,,,14.0,13.0,
4195,6.143885016325649,,,,,14.0,13.0,
4196,6.143898424234429,,,,,14.0,13.0,
4197,6.143937398362942,252.5252525252523,1.671095044748256,2.656827325098959,1.0,14.0,13.0,0.0
4198,6.144048065820088,,,,,14.0,13.0,
4199,6.14405710501443,,,,,14.0,13.0,
4200,6.144104479783569,252.5252525252523,8.695687693098705,2.684267244885035,1.0,14.0,13.0,0.9150647595087102
4201,6.144148421495548,,,,,14.0,13.0,
4202,6.144179894740867,252.5252525252523,12.434698356324644,0.8848762317821866,1.0,14.0,13.0,0.9798906897678642
4203,6.144206691944046,,,,,14.0,13.0,
4204,6.14429299262795,269.1790040376848,11.5499946554703,17.25299019295562,1.0,14.0,13.0,0.9871255632812573
4205,6.144359030665696,,,,,14.0,13.0,
4206,6.144361210995696,,,,,14.0,13.0,
4207,6.144440941259285,298.73039581777425,16.574051544082636,5.305262756221111,1.0,14.0,13.0,0.9702744525842892
4208,6.1444459239147875,,,,,14.0,13.0,
4209,6.14446803375893,,,,,14.0,13.0,
4210,6.144549301118705,,,,,14.0,13.0,
4211,6.144597556147667,218.6987424822305,8.954377455587178,1.888389605495206,1.0,14.0,13.0,0.32617556087846855
4212,6.144670706772752,,,,,14.0,13.0,
4213,6.144766562130517,,,,,14.0,13.0,
4214,6.144771229870702,,,,,14.0,13.0,
4215,6.144779320501513,,,,,14.0,13.0,
4216,6.144914971705487,,,,,14.0,13.0,
4217,6.144917149246236,,,,,14.0,13.0,
4218,6.144947944724898,,,,,14.0,13.0,
4219,6.144966296547492,,,,,14.0,13.0,
4220,6.145002686851289,,,,,14.0,13.0,
4221,6.145060531827373,,,,,14.0,13.0,
4222,6.1450623976660745,,,,,14.0,13.0,
4223,6.145072659635645,,,,,14.0,13.0,
4224,6.145077946010187,,,,,14.0,13.0,
4225,6.145104998802066,212.99254526091565,5.600675125182136,6.535385046029006,1.0,14.0,13.0,0.0
4226,6.145114948830362,278.35768963117584,25.77706848302722,5.233164642336362,0.98,14.0,13.0,0.9999941119857418
4227,6.145128007896559,,,,,14.0,13.0,
4228,6.145153192129639,,,,,14.0,13.0,
4229,6.1451914320615675,,,,,14.0,13.0,
4230,6.145192986459129,,,,,14.0,13.0,
4231,6.145227181798026,252.5252525252523,6.1846074925065295,2.624944074253932,1.0,14.0,13.0,0.9266258659765929
4232,6.145278158940654,,,,,14.0,13.0,
4233,6.145321360492922,,,,,14.0,13.0,
4234,6.145395321518869,,,,,14.0,13.0,
4235,6.145414897329325,278.35768963117584,11.47767649752086,5.643946117622306,1.0,14.0,13.0,0.1942294058294445
4236,6.145426083110571,,,,,14.0,13.0,
4237,6.145477968939112,,,,,14.0,13.0,
4238,6.145523014481609,218.6987424822305,9.182276333579722,1.0258078244276874,0.98,14.0,13.0,0.3191048489044397
